region_id,region,zip
89139,71635; AR; Ashley County; Crossett,
89138,71631; AR; Bradley County; Banks,71631
89137,71630; AR; Desha County; Arkansas City,71630
89133,71603; AR; Pine Bluff; Jefferson County,71603
89132,71602; AR; Pine Bluff; Jefferson County; White Hall,71602
89131,71601; AR; Pine Bluff; Jefferson County,71601
89128,71486; LA; Sabine Parish; Zwolle,71486
89127,71485; LA; Alexandria; Rapides Parish; Woodworth,71485
89126,71483; LA; Winn Parish; Winnfield,71483
89124,71479; LA; LaSalle Parish; Tullos,71479
89120,71473; LA; Winn Parish; Sikes,71473
89119,71472; LA; Alexandria; Rapides Parish; Sieper,71472
89117,71469; LA; Natchitoches; Natchitoches Parish; Robeline,71469
89116,71468; LA; Natchitoches; Natchitoches Parish; Provencal,71468
89115,71467; LA; Alexandria; Grant Parish; Pollock,71467
89114,71466; LA; Alexandria; Rapides Parish; Otis,71466
89113,71465; LA; LaSalle Parish; Olla,71465
89112,71463; LA; Allen Parish; Oakdale,71463
89111,71462; LA; Sabine Parish; Noble,71462
89110,71461; LA; Fort Polk South; Vernon Parish; New Llano,71461
89106,71457; LA; Natchitoches; Natchitoches Parish,71457
89105,71456; LA; Natchitoches; Natchitoches Parish; Natchez,71456
89104,71455; LA; Alexandria; Rapides Parish; Mora,71455
89103,71454; LA; Alexandria; Grant Parish; Montgomery,71454
89101,71450; LA; Natchitoches; Natchitoches Parish; Marthaville,71450
89100,71449; LA; Sabine Parish; Many,71449
891,Bremer County; IA; Waterloo-Cedar Falls,
89098,71447; LA; Alexandria; Rapides Parish; Lena,71447
89097,71446; LA; Fort Polk South; Vernon Parish; Leesville,71446
89095,71441; LA; Caldwell Parish; Kelly,71441
89093,71439; LA; Fort Polk South; Vernon Parish; Hornbeck,71439
89092,71438; LA; Alexandria; Rapides Parish; Hineston,71438
89091,71435; LA; Caldwell Parish; Grayson,71435
89089,71433; LA; Alexandria; Rapides Parish; Glenmora,
89088,71432; LA; Alexandria; Grant Parish; Georgetown,71432
89086,71430; LA; Alexandria; Rapides Parish; Forest Hill,71430
89085,71429; LA; Sabine Parish; Florien,71429
89083,71427; LA; Alexandria; Rapides Parish; Flatwoods,71427
89082,71426; LA; Sabine Parish; Fisher,71426
89080,71424; LA; Alexandria; Rapides Parish; Elmer,71424
89079,71423; LA; Alexandria; Grant Parish; Dry Prong,
89078,71422; LA; Winn Parish; Dodson,71422
89077,71419; LA; Sabine Parish; Converse,71419
89076,71418; LA; Caldwell Parish; Columbia,71418
89075,71417; LA; Alexandria; Grant Parish; Colfax,71417
89073,71415; LA; Caldwell Parish; Clarks,71415
89071,71411; LA; Natchitoches; Natchitoches Parish; Campti,71411
89069,71409; LA; Alexandria; Rapides Parish; Boyce,
89068,71407; LA; Alexandria; Grant Parish; Bentley,71407
89067,71406; LA; Sabine Parish; Belmont,71406
89066,71405; LA; Alexandria; Rapides Parish; Ball,71405
89065,71404; LA; Winn Parish; Atlanta,71404
89064,71403; LA; Fort Polk South; Vernon Parish; Anacoco,71403
89062,71378; LA; Franklin Parish; Wisner,71378
89059,71373; LA; Natchez; Concordia Parish; Vidalia,
89058,71371; LA; LaSalle Parish; Jena,71371
89057,71369; LA; Avoyelles Parish; Simmesport,71369
89055,71367; LA; Evangeline Parish; Saint Landry,71367
89054,71366; LA; Tensas Parish; Saint Joseph,71366
89051,71362; LA; Avoyelles Parish; Plaucheville,71362
89049,71360; LA; Alexandria; Rapides Parish; Pineville,71360
89047,71358; LA; Opelousas; Saint Landry Parish; Palmetto,71358
89046,71357; LA; Tensas Parish; Newellton,71357
89045,71356; LA; Opelousas; Saint Landry Parish; Morrow,71356
89044,71355; LA; Avoyelles Parish; Moreauville,71355
89043,71354; LA; Natchez; Concordia Parish; Monterey,71354
89042,71353; LA; Opelousas; Saint Landry Parish; Melville,71353
89041,71351; LA; Avoyelles Parish; Marksville,71351
89040,71350; LA; Avoyelles Parish; Mansura,71350
89038,71346; LA; Alexandria; Rapides Parish; Lecompte,71346
89036,71343; LA; Catahoula Parish; Jonesville,71343
89035,71342; LA; LaSalle Parish; Jena,71342
89034,71341; LA; Avoyelles Parish; Hessmer,71341
89031,71336; LA; Franklin Parish; Gilbert,71336
89030,71334; LA; Natchez; Concordia Parish; Ferriday,71334
89029,71333; LA; Avoyelles Parish; Evergreen,71333
89028,71331; LA; Avoyelles Parish; Effie,71331
89027,71330; LA; Avoyelles Parish; Marksville,71330
89025,71328; LA; Alexandria; Rapides Parish; Deville,71328
89024,71327; LA; Avoyelles Parish; Cottonport,71327
89023,71326; LA; Natchez; Concordia Parish; Clayton,71326
89022,71325; LA; Alexandria; Rapides Parish; Cheneyville,71325
89020,71323; LA; Avoyelles Parish; Center Point,71323
89019,71322; LA; Avoyelles Parish; Bunkie,71322
89012,71303; LA; Alexandria; Rapides Parish,71303
89011,71302; LA; Alexandria; Rapides Parish,71302
89010,71301; LA; Alexandria; Rapides Parish,71301
89009,71295; LA; Franklin Parish; Winnsboro,
89007,71292; LA; Monroe; Ouachita Parish; West Monroe,71292
89006,71291; LA; Monroe; Ouachita Parish; West Monroe,71291
89005,71286; LA; East Carroll Parish; Transylvania,71286
89001,71280; LA; Monroe; Ouachita Parish; Sterlington,71280
890,Brazos County; TX; College Station-Bryan,
88999,71277; LA; Monroe; Union Parish; Spearsville,
88998,71276; LA; East Carroll Parish; Sondheimer,71276
88997,71275; LA; Ruston; Lincoln Parish; Simsboro,71275
88994,71270; LA; Ruston; Lincoln Parish,71270
88993,71269; LA; Richland Parish; Rayville,71269
88992,71268; LA; Jackson Parish; North Hodge,71268
88991,71266; LA; West Carroll Parish; Pioneer,71266
88990,71264; LA; Bastrop; Morehouse Parish; Oak Ridge,71264
88989,71263; LA; West Carroll Parish; Oak Grove,
88988,71261; LA; Bastrop; Morehouse Parish; Mer Rouge,71261
88987,71260; LA; Monroe; Union Parish; Marion,71260
88986,71259; LA; Richland Parish; Mangham,71259
88985,71256; LA; Monroe; Union Parish; Lillie,71256
88984,71254; LA; East Carroll Parish; Lake Providence,71254
88982,71251; LA; Jackson Parish; Jonesboro,71251
88981,71250; LA; Bastrop; Morehouse Parish; Jones,71250
88979,71247; LA; Jackson Parish; Hodge,71247
88978,71245; LA; Ruston; Lincoln Parish; Grambling,71245
88977,71243; LA; Catahoula Parish; Fort Necessity,71243
88975,71241; LA; Monroe; Union Parish; Farmerville,71241
88973,71238; LA; Monroe; Ouachita Parish; Eros,71238
88972,71237; LA; West Carroll Parish; Epps,71237
88971,71235; LA; Ruston; Lincoln Parish; Dubach,71235
88970,71234; LA; Monroe; Union Parish; Downsville,71234
88968,71232; LA; Richland Parish; Delhi,71232
88966,71229; LA; Bastrop; Morehouse Parish; Collinston,71229
88965,71227; LA; Ruston; Lincoln Parish; Choudrant,71227
88964,71226; LA; Jackson Parish; Chatham,71226
88963,71225; LA; Monroe; Ouachita Parish; Calhoun,71225
88962,71223; LA; Bastrop; Morehouse Parish; Bonita,71223
88961,71222; LA; Monroe; Union Parish; Bernice,71222
88959,71220; LA; Bastrop; Morehouse Parish,71220
88958,71219; LA; Franklin Parish; Baskin,71219
88949,71203; LA; Monroe; Ouachita Parish,71203
88948,71202; LA; Monroe; Ouachita Parish,71202
88947,71201; LA; Monroe; Ouachita Parish,71201
88924,71129; LA; Shreveport-Bossier City; Caddo Parish; Shreveport,
88922,71119; LA; Shreveport-Bossier City; Caddo Parish; Shreveport,71119
88921,71118; LA; Shreveport-Bossier City; Caddo Parish; Shreveport,71118
88920,71115; LA; Shreveport-Bossier City; Caddo Parish; Shreveport,71115
88918,71112; LA; Shreveport-Bossier City; Bossier Parish; Bossier City,71112
88917,71111; LA; Shreveport-Bossier City; Bossier Parish; Bossier City,71111
88916,71110; LA; Shreveport-Bossier City; Bossier Parish; Benton,71110
88915,71109; LA; Shreveport-Bossier City; Caddo Parish; Shreveport,71109
88914,71108; LA; Shreveport-Bossier City; Caddo Parish; Shreveport,71108
88913,71107; LA; Shreveport-Bossier City; Caddo Parish; Shreveport,71107
88912,71106; LA; Shreveport-Bossier City; Caddo Parish; Shreveport,71106
88911,71105; LA; Shreveport-Bossier City; Caddo Parish; Shreveport,71105
88910,71104; LA; Shreveport-Bossier City; Caddo Parish; Shreveport,71104
88909,71103; LA; Shreveport-Bossier City; Caddo Parish; Shreveport,
88907,71101; LA; Shreveport-Bossier City; Caddo Parish; Shreveport,71101
88906,71082; LA; Shreveport-Bossier City; Caddo Parish; Vivian,71082
88903,71078; LA; Shreveport-Bossier City; De Soto Parish; Stonewall,71078
88902,71075; LA; Shreveport-Bossier City; Webster Parish; Springhill,71075
88901,71073; LA; Shreveport-Bossier City; Webster Parish; Sibley,71073
88900,71072; LA; Shreveport-Bossier City; Webster Parish; Shongaloo,71072
88899,71071; LA; Shreveport-Bossier City; Webster Parish; Sarepta,
88898,71070; LA; Bienville Parish; Saline,71070
88896,71068; LA; Bienville Parish; Ringgold,71068
88895,71067; LA; Shreveport-Bossier City; Bossier Parish; Princeton,71067
88893,71065; LA; Sabine Parish; Pleasant Hill,71065
88892,71064; LA; Shreveport-Bossier City; Bossier Parish; Plain Dealing,71064
88890,71061; LA; Shreveport-Bossier City; Caddo Parish; Oil City,71061
88889,71060; LA; Shreveport-Bossier City; Caddo Parish; Mooringsport,
88887,71055; LA; Shreveport-Bossier City; Webster Parish; Minden,71055
88886,71052; LA; Shreveport-Bossier City; De Soto Parish; Mansfield,71052
88885,71051; LA; Shreveport-Bossier City; Bossier Parish; Elm Grove,71051
88883,71049; LA; Shreveport-Bossier City; De Soto Parish; Logansport,71049
88881,71047; LA; Shreveport-Bossier City; Caddo Parish; Keithville,71047
88880,71046; LA; Shreveport-Bossier City; Caddo Parish; Keithville,71046
88879,71045; LA; Bienville Parish; Jamestown,71045
88878,71044; LA; Shreveport-Bossier City; Caddo Parish; Ida,71044
88877,71043; LA; Shreveport-Bossier City; Caddo Parish; Hosston,71043
88876,71040; LA; Claiborne Parish; Homer,71040
88875,71039; LA; Shreveport-Bossier City; Webster Parish; Heflin,71039
88874,71038; LA; Claiborne Parish; Haynesville,71038
88873,71037; LA; Shreveport-Bossier City; Bossier Parish; Haughton,71037
88872,71034; LA; Red River Parish; Hall Summit,71034
88871,71033; LA; Shreveport-Bossier City; Caddo Parish; Greenwood,71033
88870,71032; LA; Shreveport-Bossier City; De Soto Parish; Grand Cane,71032
88869,71031; LA; Natchitoches; Natchitoches Parish; Goldonna,71031
88868,71030; LA; Shreveport-Bossier City; De Soto Parish; Gloster,71030
88867,71029; LA; Shreveport-Bossier City; Caddo Parish; Gilliam,71029
88866,71028; LA; Bienville Parish; Gibsland,71028
88865,71027; LA; Shreveport-Bossier City; De Soto Parish; Frierson,71027
88864,71024; LA; Shreveport-Bossier City; Webster Parish; Dubberly,71024
88863,71023; LA; Shreveport-Bossier City; Webster Parish; Doyline,71023
88861,71019; LA; Red River Parish; Coushatta,71019
88860,71018; LA; Shreveport-Bossier City; Webster Parish; Cotton Valley,71018
88859,71016; LA; Bienville Parish; Castor,
88858,71009; LA; Shreveport-Bossier City; Caddo Parish; Blanchard,71009
88857,71008; LA; Bienville Parish; Bienville,71008
88856,71007; LA; Shreveport-Bossier City; Caddo Parish; Bethany,71007
88855,71006; LA; Shreveport-Bossier City; Bossier Parish; Benton,71006
88854,71004; LA; Shreveport-Bossier City; Caddo Parish; Belcher,71004
88853,71003; LA; Claiborne Parish; Athens,71003
88851,71001; LA; Bienville Parish; Arcadia,71001
8884,Ravenswood; WV; Jackson County,
88829,70820; LA; Baton Rouge; East Baton Rouge Parish,70820
88828,70819; LA; Baton Rouge; East Baton Rouge Parish,70819
88827,70818; LA; Baton Rouge; East Baton Rouge Parish,70818
88826,70817; LA; Baton Rouge; East Baton Rouge Parish,70817
88825,70816; LA; Baton Rouge; East Baton Rouge Parish,70816
88824,70815; LA; Baton Rouge; East Baton Rouge Parish,70815
88823,70814; LA; Baton Rouge; East Baton Rouge Parish,70814
88821,70812; LA; Baton Rouge; East Baton Rouge Parish,70812
88820,70811; LA; Baton Rouge; East Baton Rouge Parish,70811
88819,70810; LA; Baton Rouge; East Baton Rouge Parish,70810
88818,70809,70809
88817,70808; LA; Baton Rouge; East Baton Rouge Parish,70808
88816,70807; LA; Baton Rouge; East Baton Rouge Parish,70807
88815,70806; LA; Baton Rouge; East Baton Rouge Parish,70806
88814,70805; LA; Baton Rouge; East Baton Rouge Parish,70805
88811,70802; LA; Baton Rouge; East Baton Rouge Parish,70802
88810,70801; LA; Baton Rouge; East Baton Rouge Parish,70801
88809,70792; LA; New Orleans-Metairie; Saint James Parish; Paulina,
88808,70791; LA; Baton Rouge; East Baton Rouge Parish; Zachary,70791
88807,70789; LA; Baton Rouge; East Feliciana Parish; Wilson,70789
88806,70788; LA; Baton Rouge; Iberville Parish; White Castle,70788
88803,70785; LA; Baton Rouge; Livingston Parish; Walker,70785
88801,70783; LA; Baton Rouge; Pointe Coupee Parish; Ventress,70783
88799,70780; LA; Baton Rouge; Iberville Parish; Sunshine,70780
88798,70778; LA; Baton Rouge; Ascension Parish; Sorrento,70778
88797,70777; LA; Baton Rouge; East Feliciana Parish; Slaughter,70777
88796,70776; LA; Baton Rouge; Iberville Parish; Saint Gabriel,70776
88795,70775; LA; Baton Rouge; West Feliciana Parish; Saint Francisville,70775
88794,70774; LA; Baton Rouge; Ascension Parish; Saint Amant,70774
88792,70772; LA; Baton Rouge; Iberville Parish; Rosedale,70772
88791,70770; LA; Baton Rouge; East Baton Rouge Parish; Pride,70770
88790,70769; LA; Baton Rouge; Ascension Parish; Prairieville,70769
88789,70767; LA; Baton Rouge; West Baton Rouge Parish; Port Allen,70767
88787,70764; LA; Baton Rouge; Iberville Parish; Plaquemine,70764
88786,70763; LA; New Orleans-Metairie; Saint James Parish; Paulina,70763
88785,70762; LA; Baton Rouge; Pointe Coupee Parish; Oscar,70762
88784,70761; LA; Baton Rouge; East Feliciana Parish; Norwood,70761
88783,70760; LA; Baton Rouge; Pointe Coupee Parish; New Roads,70760
88782,70759; LA; Baton Rouge; Pointe Coupee Parish; Morganza,70759
88781,70757; LA; Baton Rouge; Iberville Parish; Maringouin,70757
88780,70756; LA; Baton Rouge; Pointe Coupee Parish; Lottie,70756
88779,70755; LA; Baton Rouge; Pointe Coupee Parish; Livonia,
88778,70754; LA; Baton Rouge; Livingston Parish; Livingston,70754
88777,70753; LA; Baton Rouge; Pointe Coupee Parish; Lettsworth,70753
88776,70752; LA; Baton Rouge; Pointe Coupee Parish; Lakeland,70752
88775,70750; LA; Opelousas; Saint Landry Parish; Krotz Springs,70750
88774,70749; LA; Baton Rouge; Pointe Coupee Parish; Jarreau,70749
88773,70748; LA; Baton Rouge; East Feliciana Parish; Jackson,70748
88771,70744; LA; Baton Rouge; Livingston Parish; Holden,70744
88770,70743; LA; New Orleans-Metairie; Saint James Parish; Paulina,70743
88769,70740; LA; Baton Rouge; Iberville Parish; Grosse Tete,
88768,70739; LA; Baton Rouge; East Baton Rouge Parish; Greenwell Springs,70739
88766,70737; LA; Baton Rouge; Ascension Parish; Gonzales,70737
88765,70736; LA; Baton Rouge; Pointe Coupee Parish; Glynn,70736
88764,70734; LA; Baton Rouge; Ascension Parish; Geismar,70734
88763,70733; LA; Baton Rouge; Livingston Parish; French Settlement,70733
88762,70732; LA; Baton Rouge; Pointe Coupee Parish; Fordoche,70732
88761,70730; LA; Baton Rouge; East Feliciana Parish; Ethel,70730
88760,70729; LA; Baton Rouge; West Baton Rouge Parish; Erwinville,70729
88757,70726; LA; Baton Rouge; Livingston Parish; Denham Springs,
88756,70725; LA; Baton Rouge; Ascension Parish; Darrow,70725
88755,70723; LA; New Orleans-Metairie; Saint James Parish; Convent,70723
88754,70722; LA; Baton Rouge; East Feliciana Parish; Clinton,70722
88753,70721; LA; Baton Rouge; Iberville Parish; Carville,70721
88752,70719; LA; Baton Rouge; West Baton Rouge Parish; Brusly,70719
88750,70715; LA; Baton Rouge; Pointe Coupee Parish; Batchelor,70715
88749,70714; LA; Baton Rouge; East Baton Rouge Parish; Baker,
88747,70711; LA; Baton Rouge; Livingston Parish; Albany,70711
88746,70710; LA; Baton Rouge; West Baton Rouge Parish; Addis,70710
88744,70706; LA; Baton Rouge; Livingston Parish; Denham Springs,70706
88742,70669; LA; Lake Charles; Calcasieu Parish; Westlake,70669
88741,70668; LA; Lake Charles; Calcasieu Parish; Vinton,70668
88740,70665; LA; Lake Charles; Calcasieu Parish; Sulphur,70665
88738,70663; LA; Lake Charles; Calcasieu Parish; Sulphur,
88737,70662; LA; DeRidder; Beauregard Parish; Sugartown,70662
88736,70661; LA; Lake Charles; Calcasieu Parish; Starks,70661
88735,70660; LA; DeRidder; Beauregard Parish; Singer,70660
88734,70659; LA; Fort Polk South; Vernon Parish; Rosepine,70659
88733,70658; LA; Allen Parish; Reeves,70658
88732,70657; LA; DeRidder; Beauregard Parish; Ragley,70657
88731,70656; LA; Fort Polk South; Vernon Parish; Pitkin,70656
88730,70655; LA; Allen Parish; Oberlin,70655
88728,70653; LA; DeRidder; Beauregard Parish; Merryville,
88727,70652; LA; DeRidder; Beauregard Parish; Longville,70652
88725,70650; LA; Jennings; Jefferson Davis Parish; Lacassine,70650
88724,70648; LA; Allen Parish; Kinder,70648
88723,70647; LA; Lake Charles; Calcasieu Parish; Iowa,70647
88721,70645; LA; Lake Charles; Cameron Parish; Hackberry,70645
88719,70643; LA; Lake Charles; Cameron Parish; Grand Chenier,
88717,70639; LA; Fort Polk South; Vernon Parish; Evans,70639
88716,70638; LA; Allen Parish; Elizabeth,70638
88715,70637; LA; Allen Parish; Dry Creek,70637
88714,70634; LA; DeRidder; Beauregard Parish; Deridder,70634
88713,70633; LA; Lake Charles; Calcasieu Parish; Dequincy,70633
88712,70632; LA; Lake Charles; Cameron Parish; Creole,70632
88711,70631; LA; Lake Charles; Cameron Parish; Cameron,70631
88710,70630; LA; Lake Charles; Calcasieu Parish; Bell City,70630
88707,70615; LA; Lake Charles; Calcasieu Parish,70615
88705,70611; LA; Lake Charles; Calcasieu Parish,70611
88703,70607; LA; Lake Charles; Calcasieu Parish,70607
88701,70605; LA; Lake Charles; Calcasieu Parish,70605
88699,70601; LA; Lake Charles; Calcasieu Parish,
88695,70592; LA; Lafayette; Lafayette Parish; Youngsville,70592
88694,70591; LA; Jennings; Jefferson Davis Parish; Welsh,70591
88693,70589; LA; Opelousas; Saint Landry Parish; Washington,70589
88692,70586; LA; Evangeline Parish; Ville Platte,70586
88690,70584; LA; Opelousas; Saint Landry Parish; Sunset,70584
88689,70583; LA; Lafayette; Lafayette Parish; Scott,
88688,70582; LA; Lafayette; Saint Martin Parish; Saint Martinville,70582
88687,70581; LA; Jennings; Jefferson Davis Parish; Roanoke,70581
88685,70578; LA; Lafayette; Acadia Parish; Rayne,70578
88684,70577; LA; Opelousas; Saint Landry Parish; Port Barre,70577
88680,70570; LA; Opelousas; Saint Landry Parish,70570
88678,70563; LA; Lafayette; Iberia Parish; New Iberia,70563
88676,70560; LA; Lafayette; Iberia Parish; New Iberia,70560
88675,70559; LA; Lafayette; Acadia Parish; Morse,70559
88672,70555; LA; Lafayette; Vermilion Parish; Maurice,70555
88671,70554; LA; Evangeline Parish; Mamou,70554
88670,70552; LA; Lafayette; Iberia Parish; New Iberia,70552
88667,70549; LA; Jennings; Jefferson Davis Parish; Lake Arthur,
88666,70548; LA; Lafayette; Vermilion Parish; Kaplan,70548
88665,70546; LA; Jennings; Jefferson Davis Parish,70546
88664,70544; LA; Morgan City; Saint Mary Parish; Jeanerette,70544
88663,70543; LA; Lafayette; Acadia Parish; Iota,70543
88662,70542; LA; Lafayette; Vermilion Parish; Gueydan,70542
88661,70541; LA; Opelousas; Saint Landry Parish; Grand Coteau,70541
88659,70538; LA; Morgan City; Saint Mary Parish; Franklin,70538
88658,70537; LA; Lafayette; Acadia Parish; Evangeline,70537
88657,70535; LA; Opelousas; Saint Landry Parish; Eunice,70535
88655,70533; LA; Lafayette; Vermilion Parish; Erath,70533
88654,70532; LA; Jennings; Jefferson Davis Parish; Elton,70532
88652,70529; LA; Lafayette; Lafayette Parish; Duson,70529
88651,70528; LA; Lafayette; Vermilion Parish; Delcambre,70528
88649,70526; LA; Lafayette; Acadia Parish; Crowley,70526
88648,70525; LA; Lafayette; Acadia Parish; Church Point,70525
88644,70521; LA; Lafayette; Saint Martin Parish; Cecilia,70521
88643,70520; LA; Lafayette; Lafayette Parish; Carencro,70520
88642,70519; LA; Lafayette; Saint Martin Parish; Saint Martinville,70519
88641,70518; LA; Lafayette; Lafayette Parish; Broussard,70518
88640,70517; LA; Lafayette; Saint Martin Parish; Breaux Bridge,70517
88639,70516; LA; Lafayette; Acadia Parish; Branch,70516
88638,70515; LA; Evangeline Parish; Basile,70515
88637,70514; LA; Morgan City; Saint Mary Parish; Baldwin,70514
88635,70512; LA; Opelousas; Saint Landry Parish; Arnaudville,70512
88633,70510; LA; Lafayette; Vermilion Parish; Abbeville,70510
88631,70508; LA; Lafayette; Lafayette Parish,70508
88630,70507; LA; Lafayette; Lafayette Parish,70507
88629,70506; LA; Lafayette; Lafayette Parish,
88626,70503; LA; Lafayette; Lafayette Parish,70503
88624,70501; LA; Lafayette; Lafayette Parish,70501
88623,70471; LA; New Orleans-Metairie; Saint Tammany Parish; Mandeville,70471
88619,70466; LA; Hammond; Tangipahoa Parish; Tickfaw,70466
88617,70464; LA; New Orleans-Metairie; Saint Tammany Parish; Abita Springs,70464
88616,70463; LA; New Orleans-Metairie; Saint Tammany Parish; Sun,70463
88615,70462; LA; Baton Rouge; Livingston Parish; Killian,70462
88614,70461; LA; New Orleans-Metairie; Saint Tammany Parish; Slidell,70461
88613,70460; LA; New Orleans-Metairie; Saint Tammany Parish; Slidell,70460
88611,70458; LA; New Orleans-Metairie; Saint Tammany Parish; Slidell,70458
88609,70456; LA; Hammond; Tangipahoa Parish; Roseland,
88608,70455; LA; Hammond; Tangipahoa Parish; Robert,70455
88607,70454; LA; Hammond; Tangipahoa Parish; Ponchatoula,70454
88606,70453; LA; Baton Rouge; Saint Helena Parish; Pine Grove,70453
88605,70452; LA; New Orleans-Metairie; Saint Tammany Parish; Pearl River,70452
88604,70451; LA; Hammond; Tangipahoa Parish; Tickfaw,70451
88603,70450; LA; Bogalusa; Washington Parish; Mount Hermon,70450
88602,70449; LA; Baton Rouge; Livingston Parish; Maurepas,70449
88601,70448,70448
88600,70447; LA; New Orleans-Metairie; Saint Tammany Parish; Madisonville,70447
88599,70446; LA; Hammond; Tangipahoa Parish; Loranger,
88598,70445; LA; New Orleans-Metairie; Saint Tammany Parish; Lacombe,70445
88597,70444; LA; Hammond; Tangipahoa Parish; Kentwood,70444
88596,70443; LA; Hammond; Tangipahoa Parish; Independence,70443
88595,70442; LA; Hammond; Tangipahoa Parish; Husser,70442
88594,70441; LA; Baton Rouge; Saint Helena Parish; Greensburg,70441
88593,70438; LA; Bogalusa; Washington Parish; Franklinton,70438
88592,70437; LA; New Orleans-Metairie; Saint Tammany Parish; Folsom,70437
88591,70436; LA; Hammond; Tangipahoa Parish; Roseland,70436
88590,70435; LA; New Orleans-Metairie; Saint Tammany Parish; Covington,70435
88588,70433,70433
88587,70431; LA; New Orleans-Metairie; Saint Tammany Parish; Bush,70431
88585,70427; LA; Bogalusa; Washington Parish,70427
88584,70426; LA; Bogalusa; Washington Parish; Varnado,70426
88583,70422; LA; Hammond; Tangipahoa Parish; Amite,70422
88582,70421; LA; Hammond; Tangipahoa Parish; Loranger,70421
88581,70420; LA; New Orleans-Metairie; Saint Tammany Parish; Abita Springs,70420
88579,70403; LA; Hammond; Tangipahoa Parish,
88577,70401; LA; Hammond; Tangipahoa Parish,70401
88576,70397; LA; Houma-Thibodaux; Terrebonne Parish; Theriot,70397
88575,70395; LA; Houma-Thibodaux; Terrebonne Parish; Schriever,70395
88574,70394; LA; Houma-Thibodaux; Lafourche Parish; Raceland,70394
88573,70393; LA; Assumption Parish; Plattenville,70393
88572,70392; LA; Morgan City; Saint Mary Parish; Patterson,70392
88571,70391; LA; Assumption Parish; Belle Rose,70391
88570,70390; LA; Assumption Parish; Napoleonville,70390
88568,70380; LA; Morgan City; Saint Mary Parish,70380
88567,70377; LA; Houma-Thibodaux; Terrebonne Parish; Montegut,70377
88566,70375; LA; Houma-Thibodaux; Lafourche Parish; Mathews,70375
88565,70374; LA; Houma-Thibodaux; Lafourche Parish; Lockport,70374
88564,70373; LA; Houma-Thibodaux; Lafourche Parish; Larose,70373
88563,70372; LA; Assumption Parish; Labadieville,70372
88561,70364; LA; Houma-Thibodaux; Terrebonne Parish; Houma,70364
88560,70363; LA; Houma-Thibodaux; Terrebonne Parish; Houma,70363
88558,70360; LA; Houma-Thibodaux; Terrebonne Parish; Houma,
88557,70359; LA; Houma-Thibodaux; Terrebonne Parish; Gray,70359
88556,70358; LA; New Orleans-Metairie; Jefferson Parish; Marrero,70358
88555,70357; LA; Houma-Thibodaux; Lafourche Parish; Golden Meadow,70357
88554,70356; LA; Houma-Thibodaux; Terrebonne Parish; Gibson,70356
88553,70355; LA; Houma-Thibodaux; Lafourche Parish; Gheens,70355
88552,70354; LA; Houma-Thibodaux; Lafourche Parish; Galliano,70354
88551,70353; LA; Houma-Thibodaux; Terrebonne Parish; Dulac,70353
88549,70346; LA; Baton Rouge; Ascension Parish; Donaldsonville,70346
88548,70345; LA; Houma-Thibodaux; Lafourche Parish; Cut Off,70345
88547,70344; LA; Houma-Thibodaux; Terrebonne Parish; Chauvin,70344
88546,70343; LA; Houma-Thibodaux; Terrebonne Parish; Bourg,70343
88545,70342; LA; Morgan City; Saint Mary Parish; Berwick,70342
88544,70341; LA; Assumption Parish; Belle Rose,70341
88542,70339; LA; Assumption Parish; Pierre Part,70339
88539,70301; LA; Houma-Thibodaux; Lafourche Parish; Thibodaux,
885,Bonner County; ID; Sandpoint,
88494,70131; LA; New Orleans-Metairie; Orleans Parish; New Orleans,70131
88493,70130,70130
88492,70129; LA; New Orleans-Metairie; Orleans Parish; New Orleans,70129
88491,70128; LA; New Orleans-Metairie; Orleans Parish; New Orleans,70128
88490,70127; LA; New Orleans-Metairie; Orleans Parish; New Orleans,70127
88489,70126; LA; New Orleans-Metairie; Orleans Parish; New Orleans,70126
88488,70125,70125
88487,70124,70124
88486,70123; LA; New Orleans-Metairie; Jefferson Parish; River Ridge,70123
88485,70122; LA; New Orleans-Metairie; Orleans Parish; New Orleans,70122
88484,70121; LA; New Orleans-Metairie; Jefferson Parish; Jefferson,70121
88483,70119,70119
88482,70118,70118
88481,70117; LA; New Orleans-Metairie; Orleans Parish; New Orleans,70117
88480,70116,70116
88479,70115,
88478,70114; LA; New Orleans-Metairie; Orleans Parish; New Orleans,70114
88477,70113; LA; New Orleans-Metairie; Orleans Parish; New Orleans,70113
88476,70112; LA; New Orleans-Metairie; Orleans Parish; New Orleans,70112
88474,70094; LA; New Orleans-Metairie; Jefferson Parish; Westwego,70094
88473,70092; LA; New Orleans-Metairie; Saint Bernard Parish; Violet,70092
88471,70090; LA; New Orleans-Metairie; Saint James Parish; Vacherie,70090
88470,70087; LA; New Orleans-Metairie; Saint Charles Parish; Saint Rose,70087
88469,70086; LA; New Orleans-Metairie; Saint James Parish; Saint James,70086
88468,70085; LA; New Orleans-Metairie; Saint Bernard Parish; Saint Bernard,70085
88467,70084; LA; New Orleans-Metairie; Saint John the Baptist Parish; Reserve,70084
88466,70083; LA; New Orleans-Metairie; Plaquemines Parish; Port Sulphur,70083
88463,70080; LA; New Orleans-Metairie; Saint Charles Parish; Paradis,70080
88462,70079; LA; New Orleans-Metairie; Saint Charles Parish; Norco,70079
88460,70076; LA; New Orleans-Metairie; Saint John the Baptist Parish; Mount Airy,70076
